provincia,codigo_provincia,municipio,codigo_municipio,tipo_via,sigla,denominacion,direccion_completa,barrio
Murcia,30,MURCIA,30,CALLE,CL,SAAVEDRA FAJARDO,"CALLE SAAVEDRA FAJARDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAAVEDRA FAJARDO,"CALLE SAAVEDRA FAJARDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SABINAR,"CALLE SABINAR, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACERDOTE ANTONIO VALVERD,"CALLE SACERDOTE ANTONIO VALVERD, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACERDOTE FCO GALVEZ VELA,"CALLE SACERDOTE FCO GALVEZ VELA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACERDOTE JOSE URRIZA,"CALLE SACERDOTE JOSE URRIZA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACERDOTE JUAN SANCHEZ,"CALLE SACERDOTE JUAN SANCHEZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACERDOTE PEDRO M. CANO,"CALLE SACERDOTE PEDRO M. CANO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACERDOTES HERMANOS CERON,"CALLE SACERDOTES HERMANOS CERON, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACRISTIA,"CALLE SACRISTIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACRISTIA,"CALLE SACRISTIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SACRISTIA SAN MIGUEL,"CALLE SACRISTIA SAN MIGUEL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAFO,"CALLE SAFO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAGASTA,"CALLE SAGASTA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAGASTA,"CALLE SAGASTA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAGITARIO,"CALLE SAGITARIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAGRADA FAMILIA,"CALLE SAGRADA FAMILIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAGRADO CORAZON,"CALLE SAGRADO CORAZON, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAGRADO CORAZON,"CALLE SAGRADO CORAZON, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAGRADO CORAZON JESUS,"CALLE SAGRADO CORAZON JESUS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAINT ANDREWS,"CALLE SAINT ANDREWS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAL,"CALLE SAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALAZAR,"CALLE SALAZAR, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALCILLO,"CALLE SALCILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALESIANO PACO SILVESTRE,"CALLE SALESIANO PACO SILVESTRE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALESIANO PEDRO ARAIZ,"CALLE SALESIANO PEDRO ARAIZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALESIANO SALVADOR OLIVEL,"CALLE SALESIANO SALVADOR OLIVEL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALESIANOS,"CALLE SALESIANOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALITRE,"CALLE SALITRE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALITRE,"CALLE SALITRE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR ALLENDE,"CALLE SALVADOR ALLENDE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR DALI,"CALLE SALVADOR DALI, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR DALI,"CALLE SALVADOR DALI, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR DALI,"CALLE SALVADOR DALI, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR DALI,"CALLE SALVADOR DALI, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR DALI,"CALLE SALVADOR DALI, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR DALI,"CALLE SALVADOR DALI, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR DE MADARIAGA,"CALLE SALVADOR DE MADARIAGA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR DE MADARIAGA,"CALLE SALVADOR DE MADARIAGA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR ESPIN NOGUERA,"CALLE SALVADOR ESPIN NOGUERA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR MADARIAGA,"CALLE SALVADOR MADARIAGA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR MADARIAGA,"CALLE SALVADOR MADARIAGA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR MARTINEZ MOYA,"CALLE SALVADOR MARTINEZ MOYA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR REAL,"CALLE SALVADOR REAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVADOR RUEDA,"CALLE SALVADOR RUEDA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALVAORES,"CALLE SALVAORES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SALZILLO,"CALLE SALZILLO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN AGUSTIN,"CALLE SAN AGUSTIN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN AMANCIO,"CALLE SAN AMANCIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANDRES,"CALLE SAN ANDRES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANDRES,"CALLE SAN ANDRES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANDRES,"CALLE SAN ANDRES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANDRES,"CALLE SAN ANDRES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANDRES,"CALLE SAN ANDRES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTON,"CALLE SAN ANTON, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTON,"CALLE SAN ANTON, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTON ABAD,"CALLE SAN ANTON ABAD, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO,"CALLE SAN ANTONIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO DE PADUA,"CALLE SAN ANTONIO DE PADUA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO POBRE,"CALLE SAN ANTONIO POBRE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ANTONIO(STA M DE GRAC,"CALLE SAN ANTONIO(STA M DE GRAC, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BARTOLOME,"CALLE SAN BARTOLOME, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BARTOLOME,"CALLE SAN BARTOLOME, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BARTOLOME,"CALLE SAN BARTOLOME, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BASILIO,"CALLE SAN BASILIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BASILIO,"CALLE SAN BASILIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BENITO,"CALLE SAN BENITO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BENITO,"CALLE SAN BENITO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BERNABE,"CALLE SAN BERNABE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BLAS,"CALLE SAN BLAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BLAS,"CALLE SAN BLAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BLAS,"CALLE SAN BLAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BLAS,"CALLE SAN BLAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BLAS,"CALLE SAN BLAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN BLAS,"CALLE SAN BLAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CARLOS,"CALLE SAN CARLOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CARLOS,"CALLE SAN CARLOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CAYETANO,"CALLE SAN CAYETANO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CAYETANO,"CALLE SAN CAYETANO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CELESTINO,"CALLE SAN CELESTINO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CRISTOBAL,"CALLE SAN CRISTOBAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CRISTOBAL,"CALLE SAN CRISTOBAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CRISTOBAL,"CALLE SAN CRISTOBAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CRISTOBAL,"CALLE SAN CRISTOBAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN CRISTOBAL (ESPINARDO),"CALLE SAN CRISTOBAL (ESPINARDO), MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN DIEGO,"CALLE SAN DIEGO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN DIEGO,"CALLE SAN DIEGO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ESTEBAN,"CALLE SAN ESTEBAN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ESTEBAN,"CALLE SAN ESTEBAN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN EUSTAQUIO,"CALLE SAN EUSTAQUIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FELIPE,"CALLE SAN FELIPE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FELIX,"CALLE SAN FELIX, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FELIX,"CALLE SAN FELIX, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FELIX,"CALLE SAN FELIX, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FERMIN,"CALLE SAN FERMIN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FERNANDO,"CALLE SAN FERNANDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FERNANDO,"CALLE SAN FERNANDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FERNANDO,"CALLE SAN FERNANDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FERNANDO,"CALLE SAN FERNANDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FERNANDO,"CALLE SAN FERNANDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO,"CALLE SAN FRANCISCO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO ASIS,"CALLE SAN FRANCISCO ASIS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO DE ASIS,"CALLE SAN FRANCISCO DE ASIS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO JAVIER,"CALLE SAN FRANCISCO JAVIER, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO JAVIER,"CALLE SAN FRANCISCO JAVIER, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO(EL CARMEN),"CALLE SAN FRANCISCO(EL CARMEN), MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO(S BENITO-PA,"CALLE SAN FRANCISCO(S BENITO-PA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FRANCISCO(STGO Y ZARA,"CALLE SAN FRANCISCO(STGO Y ZARA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FULGENCIO,"CALLE SAN FULGENCIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FULGENCIO,"CALLE SAN FULGENCIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FULGENCIO,"CALLE SAN FULGENCIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN FULGENCIO,"CALLE SAN FULGENCIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN GINES,"CALLE SAN GINES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN GINES,"CALLE SAN GINES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN GINES,"CALLE SAN GINES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN GINES(SAN ANDRES),"CALLE SAN GINES(SAN ANDRES), MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN GONZALO,"CALLE SAN GONZALO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN IGNACIO,"CALLE SAN IGNACIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN IGNACIO,"CALLE SAN IGNACIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN IGNACIO LOYOLA,"CALLE SAN IGNACIO LOYOLA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ISIDORO,"CALLE SAN ISIDORO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ISIDORO DE SEVILLA,"CALLE SAN ISIDORO DE SEVILLA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ISIDRO,"CALLE SAN ISIDRO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ISIDRO,"CALLE SAN ISIDRO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ISIDRO,"CALLE SAN ISIDRO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ISIDRO,"CALLE SAN ISIDRO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN ISIDRO,"CALLE SAN ISIDRO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JAIME,"CALLE SAN JAIME, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JAVIER,"CALLE SAN JAVIER, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JAVIER,"CALLE SAN JAVIER, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JERONIMO,"CALLE SAN JERONIMO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JERONIMO,"CALLE SAN JERONIMO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JOAQUIN,"CALLE SAN JOAQUIN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JORGE,"CALLE SAN JORGE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JORGE,"CALLE SAN JORGE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JORGE,"CALLE SAN JORGE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,SAN JOSE,"CALLE SAN JOSE, MURCIA, Murcia",DESCONOCIDO
